Tensao_Fonte_V,Corrente_Filamento_A,Resistencia_Ohms,Temperatura_K,Fotocorrente_A
4.5,1.01519,4.4326677764753395,2070.925691917589,1.3426e-07
4.7,1.03309,4.549458420853943,2113.83310330133,1.6247e-07
4.9,1.05381,4.649794554995683,2150.4334055033974,1.8898e-07
5.1000000000000005,1.07521,4.74325945629226,2184.31383185318,2.2675e-07
5.300000000000001,1.0966,4.833120554441,2216.697327128191,2.5839e-07
5.500000000000001,1.1179,4.919939171661151,2247.8099726023715,2.8132e-07
5.700000000000001,1.13896,5.004565568588889,2277.9747164227692,3.2373e-07
5.900000000000001,1.15981,5.0870401186401235,2307.2207060850055,3.5484e-07
6.100000000000001,1.18041,5.167695970044308,2335.67910417063,3.6471e-07
6.300000000000002,1.20073,5.246808191683393,2363.4578079137864,3.9922e-07
6.500000000000002,1.22078,5.324464686511904,2390.597143842971,4.19e-07
6.700000000000002,1.24057,5.400743206751737,2417.1329530383064,4.5861e-07
6.900000000000002,1.25999,5.476233938364592,2443.2773185407223,4.8515e-07
7.100000000000002,1.27927,5.550040257334263,2468.7269173930295,5.122e-07
7.3000000000000025,1.29817,5.623300492231373,2493.880686161573,5.26e-07
7.500000000000003,1.31684,5.695452750523984,2518.5506368084725,5.6918e-07
7.700000000000003,1.33517,5.7670558805245795,2542.9326454227416,5.8833e-07
7.900000000000003,1.35346,5.836892113546025,2566.618016966847,6.0234e-07
8.100000000000003,1.37156,5.905684038612969,2589.8585850527224,6.2917e-07
8.300000000000004,1.3894,5.9738016409961165,2612.7837402607574,6.4188e-07
8.500000000000004,1.40696,6.0413942116335955,2635.447003233704,6.6173e-07
