Tensao_Fonte_V,Corrente_Filamento_A,Resistencia_Ohms,Temperatura_K,Fotocorrente_A
4.5,1.02484,4.390929315795637,2319.838070918538,1.6e-10
4.7,1.04392,4.502260709632923,2365.499415761197,5.96e-09
4.9,1.06613,4.596062393891927,2403.6952717382937,1.329e-08
5.1000000000000005,1.08818,4.686724622764617,2440.377870092215,2.46e-09
5.300000000000001,1.11008,4.774430671663304,2475.648740667978,3.8e-09
5.500000000000001,1.13149,4.860847201477698,2510.1973227484577,3.17e-09
5.700000000000001,1.15332,4.9422536676724595,2542.5611143543197,5.54e-09
5.900000000000001,1.17446,5.023585307290159,2574.721908639778,-2e-09
6.100000000000001,1.19479,5.1054997112463285,2606.940898631935,2e-11
6.300000000000002,1.21506,5.184929139301764,2638.019994049269,-1.6e-10
6.500000000000002,1.23495,5.263370986679624,2668.558055346887,1.08e-09
6.700000000000002,1.25439,5.341241559642538,2698.724005971454,-1.96e-09
