Tensao_Fonte_V,Corrente_Filamento_A,Resistencia_Ohms,Temperatura_K,Fotocorrente_A
5.0,1.12375,4.4493882091212456,759.2695008129274,2.283e-07
5.1,1.09838,4.643201806296545,786.5074945561353,2.5287e-07
5.199999999999999,1.10557,4.70345613574898,794.9399525075244,2.5804e-07
5.299999999999999,1.11409,4.757245823946,802.4536136113861,2.5595e-07
5.399999999999999,1.12342,4.80675081447722,809.357084595043,2.7754e-07
5.499999999999998,1.13317,4.853640671743867,815.8856032941508,3.136e-07
5.599999999999998,1.1431,4.898958971218614,822.1858597753974,3.2465e-07
5.6999999999999975,1.1532,4.942767950052027,828.2674932656494,2.8352e-07
5.799999999999997,1.16331,4.985773353620271,834.2292006559784,3.2104e-07
5.899999999999997,1.17353,5.0275664022223525,840.0149284085779,3.6096e-07
5.9999999999999964,1.18367,5.068980374597647,845.7405133764131,3.7837e-07
6.099999999999996,1.19381,5.109690821822564,851.3614275998472,4.023e-07
6.199999999999996,1.20389,5.149972173537447,856.9158971467972,4.1483e-07
6.299999999999995,1.214,5.189456342668859,862.3535185198355,4.2495e-07
6.399999999999995,1.22398,5.228843608555691,867.7709917933951,4.4102e-07
6.499999999999995,1.23398,5.26750838749412,873.0825073678889,4.6349e-07
6.599999999999994,1.2439,5.30589275665246,878.3490734686868,4.7393e-07
6.699999999999994,1.2538,5.343754984846063,883.537746350316,4.8735e-07
6.799999999999994,1.26354,5.381705367459671,888.7322911736909,4.9414e-07
6.899999999999993,1.27334,5.418819796754986,893.8064221612742,5.0749e-07
6.999999999999993,1.28285,5.4566005378649045,898.9655854646464,4.3302e-07
7.0999999999999925,1.2926,5.49280519882407,903.9038069256063,5.3488e-07
7.199999999999992,1.30217,5.529231974319783,908.866694292802,5.3573e-07
7.299999999999992,1.3117,5.565296942898522,913.7747435850886,5.712e-07
7.3999999999999915,1.32113,5.601265583250696,918.6642074497096,5.8213e-07
7.499999999999991,1.33063,5.636427857481036,923.4387876528847,5.9817e-07
7.599999999999991,1.33996,5.671811098838765,928.2381313803979,5.9753e-07
7.69999999999999,1.34928,5.706747302264905,932.9716980229615,6.0825e-07
7.79999999999999,1.35856,5.741373218702148,937.6581988222549,6.1944e-07
7.89999999999999,1.36772,5.776036030766523,942.3446992567447,6.3048e-07
7.999999999999989,1.37688,5.810237638719415,946.9639618222272,6.4375e-07
8.099999999999989,1.38596,5.844324511529906,951.5629186502545,6.5363e-07
8.199999999999989,1.39497,5.878262614966622,956.1370484338415,6.6492e-07
8.299999999999988,1.40392,5.912017778790806,960.6818298936573,6.7578e-07
8.399999999999988,1.41282,5.945555697116397,965.1927415496887,6.9529e-07
8.499999999999988,1.42167,5.97888398854867,969.6709099747785,6.8378e-07
8.599999999999987,1.43044,6.0121361259472526,974.1343413912714,7.041e-07
8.699999999999987,1.43922,6.044941009713586,978.5333422168424,7.0406e-07
8.799999999999986,1.44791,6.0777258255001945,982.9253030057911,7.1429e-07
8.899999999999986,1.45658,6.110203353059898,987.2718243805521,7.2838e-07
8.999999999999986,1.46511,6.142883469500574,991.6411773541362,7.2349e-07
