Tensao_Fonte_V,Corrente_Filamento_A,Resistencia_Ohms,Temperatura_K,Fotocorrente_A
1.0,0.526005,1.9011226129029193,383.24265194589486,4.69e-09
1.1,0.538156,2.044016976490089,405.2960193328016,8.58e-09
1.2000000000000002,0.556677,2.155648607720456,422.4374052046153,6.14e-09
1.3000000000000003,0.574388,2.2632784807482054,438.8929983869042,8.83e-09
1.4000000000000004,0.591639,2.3663078329859935,454.58045636833276,1.01e-08
1.5000000000000004,0.608217,2.466225047968078,469.734278215005,9.15e-09
1.6000000000000005,0.624221,2.563194765956289,484.3854398766699,7.77e-09
1.7000000000000006,0.639785,2.657142633853561,498.5283458988941,8.37e-09
1.8000000000000007,0.655158,2.7474288644876514,512.0726089111783,1.092e-08
1.9000000000000008,0.670179,2.8350634681182205,525.1750930819218,5.36e-09
2.000000000000001,0.684991,2.919746390828494,537.7954926592147,6.74e-09
2.100000000000001,0.699497,3.002157264434302,550.0391757920388,7.8e-09
2.200000000000001,0.713994,3.081258385924813,561.7560967934185,8.58e-09
2.300000000000001,0.728207,3.158442585693355,573.1562810708283,8.48e-09
2.4000000000000012,0.742346,3.2329937791811383,584.1370763819033,1.198e-08
2.5000000000000013,0.75619,3.306047421944222,594.8684662026401,1.786e-08
2.6000000000000014,0.770029,3.3764962098830065,605.1903948210565,1.464e-08
2.7000000000000015,0.783566,3.445785039167092,615.3168850097775,1.502e-08
2.8000000000000016,0.797043,3.512984870326948,625.1141069122291,1.796e-08
2.9000000000000017,0.810299,3.578925803931637,634.7050187102891,1.81e-08
3.0000000000000018,0.823489,3.6430359118336755,644.0081670747888,2.419e-08
3.100000000000002,0.836438,3.7061922103013036,653.1523444256461,2.833e-08
3.200000000000002,0.849355,3.7675647991711383,662.0188429676682,3.152e-08
3.300000000000002,0.862098,3.8278710773021185,670.7127644795412,3.637e-08
3.400000000000002,0.874799,3.886607094886942,679.1627700098247,4.426e-08
3.500000000000002,0.887256,3.9447464993192516,687.510000466895,4.737e-08
3.6000000000000023,0.899655,4.001533921336515,695.6469468534293,5.725e-08
3.7000000000000024,0.911916,4.057391250948555,703.6351184932264,6.9e-08
3.8000000000000025,0.924111,4.112060131304576,711.4385264604812,7.65e-08
3.9000000000000026,0.936195,4.165798791918353,719.0949629586191,8.461e-08
4.000000000000003,0.948246,4.218314656745194,726.5636615690463,8.574e-08
4.100000000000003,0.960131,4.270250622050536,733.9368150642754,1.0308e-07
4.200000000000003,0.972005,4.320965427132579,741.1241252874726,1.1675e-07
4.3000000000000025,0.983688,4.371304722635635,748.2460863557056,1.1289e-07
4.400000000000003,0.995323,4.420675499310278,755.2193412240019,1.2096e-07
4.5000000000000036,1.00675,4.469828656568168,762.1504250171918,1.4598e-07
4.600000000000003,1.01814,4.5180427053254,768.9380555544617,1.6941e-07
