Tensao_Fonte_V,Corrente_Filamento_A,Resistencia_Ohms,Temperatura_K,Fotocorrente_A
4.5,1.04275,4.315511867657635,1753.3346387926135,4.642e-08
4.7,1.06177,4.426570726240146,1789.421320734063,5.59e-08
4.9,1.08326,4.523383121318982,1820.6777749103262,6.316e-08
5.1000000000000005,1.10394,4.619816294363825,1851.629036051629,6.804e-08
5.300000000000001,1.12617,4.706216645799481,1879.2078366699357,7.742e-08
5.500000000000001,1.14804,4.790773840632731,1906.0611355380456,8.836e-08
5.700000000000001,1.16965,4.873252682426368,1932.1256212151588,9.841e-08
5.900000000000001,1.19093,4.954111492698984,1957.5564840509123,1.091e-07
6.100000000000001,1.212,5.0330033003300345,1982.2542273840481,1.2234e-07
6.300000000000002,1.23276,5.110483792465688,2006.4015881484434,1.3239e-07
6.500000000000002,1.25311,5.187094508861953,2030.1735013541665,1.463e-07
6.700000000000002,1.27353,5.260967546897208,2052.9988980725016,1.6584e-07
6.900000000000002,1.29363,5.333828065211847,2075.4192937639805,1.7281e-07
7.100000000000002,1.31329,5.406269750017134,2097.621180169407,1.9128e-07
7.3000000000000025,1.33288,5.476862133125264,2119.171336979659,2.0739e-07
7.500000000000003,1.35223,5.546393734793639,2140.31663468208,2.1857e-07
7.700000000000003,1.37127,5.6152325946020865,2161.1729405261985,2.4129e-07
7.900000000000003,1.3899,5.683862148355999,2181.889119719126,2.4628e-07
8.100000000000003,1.40811,5.7523915035047,2202.49946422113,2.6897e-07
