Tensao_Fonte_V,Corrente_Filamento_A,Resistencia_Ohms,Temperatura_K,Fotocorrente_A
5.0,1.1251,4.444049417829526,1698.354545836291,2.1758e-07
5.1,1.09874,4.641680470356953,1758.784520160218,2.5244e-07
5.199999999999999,1.10578,4.702562896778744,1777.260224400845,2.6918e-07
5.299999999999999,1.11427,4.756477334936774,1793.5671665361901,2.7538e-07
5.399999999999999,1.12351,4.8063657644346724,1808.6114664302668,2.8844e-07
5.499999999999998,1.13325,4.8532980366203375,1822.7252191537914,2.9679e-07
5.599999999999998,1.14318,4.898616140940182,1836.317874525685,3.1006e-07
5.6999999999999975,1.15324,4.942596510700286,1849.4760350636043,3.3831e-07
5.799999999999997,1.1633,4.985816212498923,1862.37494136666,3.4025e-07
5.899999999999997,1.17347,5.027823463744277,1874.882119193709,3.6556e-07
5.9999999999999964,1.1836,5.0692801622169625,1887.196708184903,3.8064e-07
6.099999999999996,1.19375,5.109947643979054,1899.2493821177368,3.9104e-07
6.199999999999996,1.20379,5.150399986708642,1911.211476652411,4.0881e-07
6.299999999999995,1.21388,5.1899693544666645,1922.8867617562441,4.2474e-07
6.399999999999995,1.22385,5.229399027658614,1934.4957056504718,4.3394e-07
6.499999999999995,1.23383,5.268148772521331,1945.880186908726,4.4983e-07
6.599999999999994,1.24368,5.30683133925125,1957.2210802009554,4.6866e-07
6.699999999999994,1.2536,5.344607530312694,1968.2733871182468,4.8211e-07
6.799999999999994,1.26332,5.38264256087135,1979.3787457235403,4.8884e-07
6.899999999999993,1.27307,5.4199690511912095,1990.2552374389365,5.1499e-07
6.999999999999993,1.2827,5.457238637249547,2001.0935456563684,5.1903e-07
7.0999999999999925,1.29237,5.493782740236923,2011.7000414491945,5.375e-07
7.199999999999992,1.30188,5.53046363720158,2022.3256143298277,5.4706e-07
7.299999999999992,1.31139,5.566612525640726,2032.7769768101089,5.5909e-07
7.3999999999999915,1.3208,5.6026650514839424,2043.180718787607,5.7024e-07
7.499999999999991,1.33021,5.638207501071253,2053.4180590626265,5.7987e-07
7.599999999999991,1.33946,5.673928299463956,2063.6876618418,5.9728e-07
7.69999999999999,1.34871,5.709159122420676,2073.797739141903,6.0036e-07
7.79999999999999,1.35781,5.744544523902453,2083.933625413814,6.1717e-07
7.89999999999999,1.36695,5.779289659460836,2093.868121486763,6.2726e-07
7.999999999999989,1.37594,5.814207014840756,2103.8339971102446,6.3912e-07
8.099999999999989,1.3849,5.8487977471297485,2113.689088332518,6.4708e-07
8.199999999999989,1.39378,5.883281436094641,2123.496376329077,6.6286e-07
8.299999999999988,1.40257,5.917708207077,2133.2703308983487,6.6853e-07
8.399999999999988,1.4112,5.952380952380944,2143.096894181836,6.7777e-07
8.499999999999988,1.41982,5.986674367173294,2152.7990371048313,6.87e-07
8.599999999999987,1.42863,6.019753190119196,2162.141696254759,6.9755e-07
8.699999999999987,1.43743,6.0524686419512514,2171.3664878081377,7.0689e-07
8.799999999999986,1.446,6.085753803596118,2180.73644530014,7.1206e-07
8.899999999999986,1.45456,6.118688813111859,2189.992545174918,7.2056e-07
8.999999999999986,1.46314,6.151154366636129,2199.1018979913206,7.2774e-07
