Tensao_Fonte_V,Corrente_Filamento_A,Resistencia_Ohms,Temperatura_K,Fotocorrente_A
5.0,1.09616,4.561377901036345,2836.487129432166,2.3149e-07
5.1,1.08444,4.702888126590682,2902.99708008962,2.4823e-07
5.199999999999999,1.09308,4.7571998389870815,2928.3398368786056,2.1921e-07
5.299999999999999,1.10264,4.806645868098381,2951.325104197875,2.557e-07
5.399999999999999,1.11261,4.853452692318061,2973.0078842605367,2.8794e-07
5.499999999999998,1.12294,4.897857410013,2993.510601611422,3.0295e-07
5.599999999999998,1.13338,4.940973018758049,3013.3559947556646,2.9707e-07
5.6999999999999975,1.1439,4.982953055337004,3032.620442152568,3.4503e-07
5.799999999999997,1.1544,5.024255024255021,3051.518128731992,3.4252e-07
5.899999999999997,1.16495,5.064595046997723,3069.9229041078675,3.68e-07
5.9999999999999964,1.17525,5.105296745373322,3088.440286054154,3.3994e-07
6.099999999999996,1.18563,5.144944038190664,3106.427774709476,3.5721e-07
6.199999999999996,1.19597,5.184076523658617,3124.133532694357,3.9989e-07
6.299999999999995,1.20633,5.222451567978908,3141.4504806144555,4.0379e-07
6.399999999999995,1.21654,5.260821674585295,3158.7199194526197,4.081e-07
6.499999999999995,1.22669,5.29881225085392,3175.774279630516,4.6158e-07
6.599999999999994,1.23669,5.336826528879504,3192.7955372090464,4.5535e-07
6.699999999999994,1.24676,5.373929224550029,3209.366750468066,4.7277e-07
6.799999999999994,1.25662,5.411341535229419,3226.0346764784586,4.9308e-07
6.899999999999993,1.26649,5.448128291577505,3242.3835041519474,5.1131e-07
6.999999999999993,1.27614,5.485291582428254,3258.8592933662558,5.1428e-07
7.0999999999999925,1.28578,5.521939989733853,3275.067361311309,5.4639e-07
7.199999999999992,1.29544,5.557957141974922,3290.958352284315,5.089e-07
7.299999999999992,1.3051,5.593441115623318,3306.5776208215107,5.5219e-07
7.3999999999999915,1.31445,5.629731066225411,3322.5144729697886,5.8581e-07
7.499999999999991,1.32387,5.665208819597083,3338.0585434792747,5.4685e-07
7.599999999999991,1.33326,5.700313517243442,3353.404273379711,5.4469e-07
7.69999999999999,1.34279,5.734329269654966,3368.2410925184427,5.9618e-07
7.79999999999999,1.35218,5.768462778624141,3383.0969507127115,5.8373e-07
7.89999999999999,1.36146,5.802594273794302,3397.919766132665,6.2188e-07
7.999999999999989,1.37062,5.83677459835694,3412.7317616220907,6.3158e-07
8.099999999999989,1.37979,5.8704585480399105,3427.297500926509,6.6315e-07
8.199999999999989,1.38901,5.903485216089148,3441.5491800994073,6.595e-07
8.299999999999988,1.39807,5.936755670316929,3455.8763743515706,6.7554e-07
8.399999999999988,1.4071,5.969724966242618,3470.044673107347,7.03e-07
8.499999999999988,1.41617,6.002104267143061,3483.9312991014967,7.0544e-07
8.599999999999987,1.42534,6.033648112029401,3497.4329765934713,7.0548e-07
8.699999999999987,1.43421,6.066057271947614,3511.2778086775365,7.1935e-07
8.799999999999986,1.44279,6.099293729510176,3525.447564192046,7.2806e-07
8.899999999999986,1.4517,6.13074326651511,3538.8290927112325,7.3309e-07
8.999999999999986,1.46029,6.163159372453407,3552.5951744119184,7.042e-07
