Tensao_Fonte_V,Corrente_Filamento_A,Resistencia_Ohms,Temperatura_K,Fotocorrente_A
5.0,1.09849,4.551702792014493,2745.2308168967193,2.311e-07
5.1,1.08603,4.6960028728488155,2811.293532764152,2.5032e-07
5.199999999999999,1.09463,4.750463626978979,2836.0463734547857,2.6133e-07
5.299999999999999,1.10413,4.800159401519747,2858.548914531137,2.7156e-07
5.399999999999999,1.11397,4.847527312225642,2879.9230706609064,2.9446e-07
5.499999999999998,1.12424,4.892193837614743,2900.01248425218,2.9817e-07
5.599999999999998,1.13453,4.9359646725956985,2919.637701903384,3.0886e-07
5.6999999999999975,1.14498,4.978252895247076,2938.541024880926,3.3261e-07
5.799999999999997,1.15537,5.020036871305294,2957.1642735634164,3.5767e-07
5.899999999999997,1.16575,5.061119450997209,2975.4223850582844,3.5848e-07
5.9999999999999964,1.1761,5.101607006206953,2993.365533559361,3.8301e-07
6.099999999999996,1.18648,5.141258175443325,3010.8898109259926,3.977e-07
6.199999999999996,1.19639,5.182256622004527,3028.9597863970835,3.7331e-07
6.299999999999995,1.20669,5.220893518633614,3045.942996701038,4.2123e-07
6.399999999999995,1.21677,5.259827247548834,3063.011972073024,4.2463e-07
6.499999999999995,1.22666,5.298941842075224,3080.1153996225753,4.5627e-07
6.599999999999994,1.23663,5.337085466145893,3096.7513059490516,4.5521e-07
6.699999999999994,1.24658,5.374705193409163,3113.1174965128307,4.6845e-07
6.799999999999994,1.25637,5.412418316260332,3129.4835342171755,5.0437e-07
6.899999999999993,1.26596,5.450409175645355,3145.929119391026,5.1793e-07
6.999999999999993,1.27564,5.487441597942987,3161.920518934386,5.272e-07
7.0999999999999925,1.28538,5.5236583733993,3177.5224554080514,5.312e-07
7.199999999999992,1.295,5.559845559845554,3193.0751164903354,5.4026e-07
7.299999999999992,1.30447,5.5961424946529945,3208.638522492132,5.5247e-07
7.3999999999999915,1.3139,5.632087677905465,3224.0154046339994,5.7459e-07
7.499999999999991,1.32326,5.667820382993509,3239.266422502355,5.7343e-07
7.599999999999991,1.33258,5.703222320611138,3254.342117383945,6.0174e-07
7.69999999999999,1.34187,5.73826078532197,3269.2297861754378,4.6325e-07
7.79999999999999,1.35105,5.773287443099804,3284.079602656337,4.1639e-07
7.89999999999999,1.3602,5.807969416262306,3298.7511528874666,3.2822e-07
7.999999999999989,1.36963,5.840993553003359,3312.6918580104966,4.9645e-07
8.099999999999989,1.3789,5.874247588657617,3326.7006873120213,5.8181e-07
8.199999999999989,1.38818,5.907014940425585,3340.476275980505,6.0075e-07
8.299999999999988,1.39688,5.941813183666449,3355.075187615033,6.8247e-07
8.399999999999988,1.40589,5.974862898235273,3368.91165291859,6.4711e-07
8.499999999999988,1.41499,6.007109590880492,3382.3849701411195,6.6973e-07
8.599999999999987,1.42386,6.0399196550222545,3396.0665103007277,6.8891e-07
8.699999999999987,1.43257,6.073001668330335,3409.83387446908,6.9575e-07
8.799999999999986,1.44107,6.106573587681366,3423.776978791886,7.2962e-07
8.899999999999986,1.44962,6.139540017383857,3437.4411932357425,7.0523e-07
8.999999999999986,1.45837,6.171273407982875,3450.568815138484,5.7084e-07
