Tensao_Fonte_V,Corrente_Filamento_A,Resistencia_Ohms,Temperatura_K,Fotocorrente_A
4.5,1.02053,4.409473508863042,2389.660434386101,1.5805e-07
4.6,1.02738,4.477408553797037,2418.1830790615186,1.7391e-07
4.699999999999999,1.03724,4.5312560256064165,2440.693124405755,1.852e-07
4.799999999999999,1.04785,4.580808321801784,2461.3320698438647,2.0098e-07
4.899999999999999,1.05886,4.627618382033507,2480.7630198535353,2.1684e-07
4.999999999999998,1.06986,4.673508683379132,2499.75070586992,2.2781e-07
5.099999999999998,1.08081,4.718683209814859,2518.383354238236,2.4101e-07
5.1999999999999975,1.09173,4.7630824471252025,2536.6398387162526,2.5336e-07
5.299999999999997,1.10265,4.806602276334283,2554.4809627197837,2.7474e-07
5.399999999999997,1.1135,4.849573417153119,2572.0453966386276,2.8607e-07
5.4999999999999964,1.12433,4.891802228882976,2589.2567395185542,3.084e-07
5.599999999999996,1.13499,4.933964175895819,2606.3921354268796,3.1976e-07
5.699999999999996,1.14568,4.975211228266178,2623.109012435302,3.3045e-07
5.799999999999995,1.15621,5.016389756186157,2639.752436895439,3.5254e-07
5.899999999999995,1.1668,5.056564964004109,2655.9467104936098,3.6599e-07
5.999999999999995,1.17724,5.096666779925924,2672.0687678560253,3.8035e-07
6.099999999999994,1.18764,5.136236570004374,2687.9355131829943,3.9228e-07
6.199999999999994,1.1979,5.175724183988642,2703.7286072780544,4.0704e-07
6.299999999999994,1.20817,5.214497959724206,2719.19694095286,4.2605e-07
6.399999999999993,1.21823,5.25352355466537,2734.7267493735685,4.4084e-07
6.499999999999993,1.22831,5.291823725281072,2749.9301380088164,4.5316e-07
6.5999999999999925,1.23828,5.329973834673896,2765.0370613658497,4.7025e-07
6.699999999999992,1.24825,5.367514520328453,2779.866973349553,4.7963e-07
6.799999999999992,1.25807,5.405104644415646,2794.6811984582355,4.9737e-07
6.8999999999999915,1.26789,5.442112486098945,2809.231763905902,5.1081e-07
6.999999999999991,1.27765,5.478808750440255,2823.6265690968967,5.2373e-07
7.099999999999991,1.2873,5.515419871047922,2837.955201671874,5.3364e-07
7.19999999999999,1.2968,5.552128315854404,2852.2892825250133,5.4642e-07
7.29999999999999,1.30637,5.588003398730827,2866.2665806064333,5.587e-07
7.39999999999999,1.31587,5.623655832263057,2880.1266168825114,5.747e-07
7.499999999999989,1.32541,5.658626387306561,2893.6922092629925,5.862e-07
7.599999999999989,1.33476,5.693907518954711,2907.349003178315,5.9484e-07
7.699999999999989,1.34416,5.728484704201872,2920.7049605120715,6.0924e-07
7.799999999999988,1.35321,5.764072095240198,2934.422005879249,6.1979e-07
7.899999999999988,1.36254,5.797994921250009,2947.4701238755183,6.2783e-07
7.999999999999988,1.37184,5.831583858175872,2960.363697347837,6.435e-07
8.099999999999987,1.38082,5.8660795759041635,2973.5784659331794,6.4846e-07
8.199999999999987,1.38979,5.900171968426875,2986.612122160842,6.6113e-07
8.299999999999986,1.39863,5.934378641956762,2999.66304863635,6.6927e-07
8.399999999999986,1.40749,5.968070821107068,3012.491964751196,6.7755e-07
8.499999999999986,1.4165,6.000705965407684,3024.894207742964,6.846e-07
8.599999999999985,1.42493,6.035384194311289,3038.0469484806554,7.1199e-07
8.699999999999985,1.4331,6.070755704416988,3051.435277556176,7.1319e-07
8.799999999999985,1.44148,6.104836695618381,3064.3091592402175,7.1726e-07
8.899999999999984,1.45033,6.136534443885174,3076.2600359538264,7.2332e-07
8.999999999999984,1.45916,6.167932234984501,3088.076326570134,7.3128e-07
9.099999999999984,1.46754,6.200853128364463,3100.44297619555,7.3769e-07
9.199999999999983,1.47632,6.231711282106849,3112.0136421415887,7.459e-07
9.299999999999983,1.48489,6.263090195233305,3123.758729153795,7.4997e-07
9.399999999999983,1.49364,6.293350472670779,3135.0653084867167,7.5751e-07
9.499999999999982,1.50238,6.323300363423356,3146.2368665314875,7.6034e-07
