Tensao_Fonte_V,Corrente_Filamento_A,Resistencia_Ohms,Temperatura_K,Fotocorrente_A
4.5,1.02942,4.371393600279769,2311.7884743143736,2.14e-09
4.7,1.048,4.484732824427481,2358.3343037158875,4.76e-09
4.9,1.06893,4.584023275612061,2398.806890106071,6.53e-09
5.1000000000000005,1.09063,4.67619632689363,2436.1297521685656,3.34e-09
5.300000000000001,1.11243,4.7643447228140205,2471.60335759023,5.54e-09
5.500000000000001,1.13364,4.851628382908155,2506.5212468845734,1.43e-09
5.700000000000001,1.15475,4.9361333621996115,2540.1340041195176,6.28e-09
5.900000000000001,1.17541,5.019525101879345,2573.1204543179592,4.1e-10
6.100000000000001,1.19598,5.100419739460527,2604.9477942875737,1.19e-09
6.300000000000002,1.21609,5.180537624682385,2636.3058211268335,-2.5e-09
